,fileID,class_0,x_coord_0,y_coord_0,width_0,height_0,class_1,x_coord_1,y_coord_1,width_1,height_1,class_2,x_coord_2,y_coord_2,width_2,height_2,class_3,x_coord_3,y_coord_3,width_3,height_3,class_4,x_coord_4,y_coord_4,width_4,height_4,class_5,x_coord_5,y_coord_5,width_5,height_5,num_objects,class_6,x_coord_6,y_coord_6,width_6,height_6,class_7,x_coord_7,y_coord_7,width_7,height_7,class_8,x_coord_8,y_coord_8,width_8,height_8,class_9,x_coord_9,y_coord_9,width_9,height_9,class_10,x_coord_10,y_coord_10,width_10,height_10,class_11,x_coord_11,y_coord_11,width_11,height_11,class_12,x_coord_12,y_coord_12,width_12,height_12,class_13,x_coord_13,y_coord_13,width_13,height_13,class_14,x_coord_14,y_coord_14,width_14,height_14,class_15,x_coord_15,y_coord_15,width_15,height_15,class_16,x_coord_16,y_coord_16,width_16,height_16,class_17,x_coord_17,y_coord_17,width_17,height_17,class_18,x_coord_18,y_coord_18,width_18,height_18,class_19,x_coord_19,y_coord_19,width_19,height_19,class_20,x_coord_20,y_coord_20,width_20,height_20,class_21,x_coord_21,y_coord_21,width_21,height_21,class_22,x_coord_22,y_coord_22,width_22,height_22,class_23,x_coord_23,y_coord_23,width_23,height_23,class_24,x_coord_24,y_coord_24,width_24,height_24,class_25,x_coord_25,y_coord_25,width_25,height_25,class_26,x_coord_26,y_coord_26,width_26,height_26,class_27,x_coord_27,y_coord_27,width_27,height_27,class_28,x_coord_28,y_coord_28,width_28,height_28,class_29,x_coord_29,y_coord_29,width_29,height_29,class_30,x_coord_30,y_coord_30,width_30,height_30,class_31,x_coord_31,y_coord_31,width_31,height_31,class_32,x_coord_32,y_coord_32,width_32,height_32,class_33,x_coord_33,y_coord_33,width_33,height_33,class_34,x_coord_34,y_coord_34,width_34,height_34,class_35,x_coord_35,y_coord_35,width_35,height_35,class_36,x_coord_36,y_coord_36,width_36,height_36,class_37,x_coord_37,y_coord_37,width_37,height_37,class_38,x_coord_38,y_coord_38,width_38,height_38
1099,2008_001969,14,0.8870481927710844,0.533,0.12951807228915663,0.222,14,0.75,0.537,0.13855421686746988,0.218,14,0.6159638554216867,0.534,0.11144578313253013,0.224,14,0.47138554216867473,0.553,0.11144578313253013,0.202,14,0.24849397590361447,0.545,0.08734939759036145,0.234,14,0.11746987951807229,0.545,0.13855421686746988,0.242,8,14,0.3358433734939759,0.545,0.2560240963855422,0.41400000000000003,14,0.02710843373493976,0.55,0.05421686746987952,0.23600000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7477,2008_001970,14,0.649,0.7186666666666667,0.386,0.5573333333333333,3,0.758,0.45199999999999996,0.20800000000000002,0.184,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7007,2008_001971,0,0.525,0.47313432835820896,0.526,0.20597014925373133,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8142,2008_001977,3,0.077,0.43993993993993996,0.154,0.44744744744744747,14,0.291,0.4894894894894895,0.11800000000000001,0.6126126126126126,14,0.482,0.5555555555555556,0.20800000000000002,0.8348348348348348,14,0.532,0.44744744744744747,0.108,0.6726726726726726,14,0.8180000000000001,0.481981981981982,0.16,0.6156156156156156,3,0.773,0.35735735735735735,0.45,0.7147147147147147,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,2008_001978,2,0.554,0.48933333333333334,0.048,0.06666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
989,2008_001979,14,0.776,0.5855855855855856,0.04,0.15615615615615616,14,0.723,0.5780780780780781,0.046,0.16516516516516516,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2078,2008_001980,14,0.5240384615384616,0.4987179487179487,0.8173076923076923,0.9974358974358974,7,0.5240384615384616,0.6474358974358975,0.8878205128205128,0.7,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1072,2008_001982,14,0.499,0.49866666666666665,0.998,0.9973333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,2008_001985,0,0.40700000000000003,0.3213213213213213,0.07,0.036036036036036036,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046,2008_001986,1,0.555,0.618,0.79,0.276,14,0.505,0.542,0.5566666666666668,0.328,14,0.7766666666666667,0.15,0.28,0.3,14,0.45333333333333337,0.15,0.3066666666666667,0.3,14,0.22166666666666668,0.19,0.25,0.36,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,2008_001987,3,0.334,0.7013333333333334,0.404,0.15466666666666667,3,0.322,0.608,0.156,0.13333333333333333,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8620,2008_001989,14,0.5035377358490566,0.5208333333333334,0.9882075471698113,0.9541666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1036,2008_001992,14,0.541,0.6306306306306306,0.47800000000000004,0.7327327327327328,12,0.368,0.34984984984984985,0.48,0.6996996996996997,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1562,2008_001997,19,0.808,0.2533333333333333,0.188,0.2613333333333333,8,0.8180000000000001,0.7053333333333333,0.36,0.584,19,0.091,0.512,0.154,0.352,8,0.455,0.7173333333333333,0.322,0.5599999999999999,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6937,2008_001998,14,0.20800000000000002,0.47297297297297297,0.336,0.7417417417417418,14,0.5650000000000001,0.5480480480480481,0.442,0.7357357357357357,14,0.837,0.5585585585585585,0.274,0.8108108108108109,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4764,2008_002000,0,0.488,0.5013333333333333,0.848,0.5599999999999999,0,0.901,0.48266666666666663,0.126,0.09066666666666666,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4359,2008_002001,14,0.483,0.5586666666666666,0.6940000000000001,0.8773333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4927,2008_002002,4,0.26666666666666666,0.7902777777777779,0.07916666666666666,0.325,4,0.38645833333333335,0.7652777777777778,0.07291666666666667,0.2638888888888889,14,0.475,0.6180555555555556,0.45416666666666666,0.7583333333333334,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5284,2008_002003,14,0.223,0.49866666666666665,0.446,0.9973333333333333,11,0.467,0.4013333333333333,0.23,0.4026666666666667,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5983,2008_002004,7,0.5013333333333333,0.47600000000000003,0.992,0.912,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6320,2008_002005,4,0.599,0.47866666666666663,0.166,0.824,4,0.456,0.42933333333333334,0.152,0.7626666666666666,4,0.136,0.5026666666666666,0.04,0.20533333333333334,4,0.17300000000000001,0.5066666666666666,0.038,0.19733333333333333,4,0.209,0.4093333333333333,0.05,0.09866666666666667,4,0.158,0.408,0.056,0.10666666666666666,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5461,2008_002007,14,0.5791666666666667,0.5796296296296296,0.39722222222222225,0.8333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2581,2008_002009,14,0.465,0.712,0.378,0.5706666666666667,14,0.512,0.6973333333333334,0.252,0.6,14,0.856,0.26666666666666666,0.08,0.29333333333333333,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6308,2008_002011,14,0.44479166666666664,0.4986111111111111,0.8895833333333333,0.9972222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5455,2008_002013,14,0.463,0.4984894259818731,0.77,0.9969788519637462,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5290,2008_002017,14,0.3582887700534759,0.488,0.34759358288770054,0.916,14,0.24197860962566844,0.5700000000000001,0.3342245989304813,0.768,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2606,2008_002021,14,0.2887537993920973,0.666,0.5775075987841946,0.664,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2763,2008_002023,14,0.431,0.56006006006006,0.686,0.8738738738738738,14,0.936,0.6561561561561562,0.124,0.5195195195195195,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3285,2008_002026,8,0.421,0.7693333333333333,0.254,0.39199999999999996,15,0.14100000000000001,0.48133333333333334,0.28200000000000003,0.6693333333333333,15,0.14400000000000002,0.864,0.28800000000000003,0.26666666666666666,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3838,2008_002031,14,0.56875,0.5791666666666666,0.26875,0.8333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3281,2008_002032,14,0.106,0.49866666666666665,0.212,0.9973333333333333,14,0.719,0.5013333333333333,0.342,0.6346666666666666,14,0.578,0.2573333333333333,0.136,0.32266666666666666,14,0.444,0.48933333333333334,0.188,0.344,14,0.296,0.428,0.248,0.312,14,0.234,0.41466666666666663,0.168,0.25866666666666666,7,10,0.53,0.7613333333333333,0.936,0.472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3654,2008_002033,11,0.46799999999999997,0.326,0.24266666666666667,0.292,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2597,2008_002035,14,0.301,0.5675675675675675,0.394,0.8588588588588588,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3116,2008_002036,11,0.48,0.4666666666666667,0.07200000000000001,0.08,14,0.34700000000000003,0.66,0.434,0.6746666666666666,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2748,2008_002037,14,0.796,0.6573333333333333,0.116,0.13066666666666665,14,0.453,0.33599999999999997,0.342,0.5866666666666667,14,0.719,0.636,0.062,0.12,11,0.717,0.536,0.022,0.07466666666666666,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6336,2008_002039,14,0.704,0.5786666666666667,0.176,0.6826666666666666,14,0.843,0.5506666666666666,0.178,0.5786666666666667,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,2008_002042,14,0.225,0.5720720720720721,0.09,0.35135135135135137,14,0.357,0.6801801801801802,0.126,0.6036036036036035,14,0.609,0.5705705705705706,0.074,0.43243243243243246,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,2008_002043,2,0.589,0.4,0.798,0.6836363636363636,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1163,2008_002045,7,0.35100000000000003,0.3907103825136612,0.7020000000000001,0.6994535519125683,7,0.628,0.6871584699453552,0.74,0.6202185792349727,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1662,2008_002046,3,0.499,0.4986376021798365,0.998,0.997275204359673,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,2008_002047,14,0.727,0.616,0.542,0.7626666666666666,14,0.329,0.6666666666666666,0.49,0.6613333333333333,13,0.214,0.5786666666666667,0.08,0.07466666666666666,14,0.912,0.624,0.068,0.21866666666666665,14,0.845,0.6066666666666667,0.07,0.24266666666666667,14,0.136,0.536,0.028,0.08,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1674,2008_002052,14,0.4613333333333333,0.621,0.5866666666666667,0.754,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,2008_002056,14,0.499,0.49866666666666665,0.998,0.9973333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7617,2008_002058,14,0.5720000000000001,0.35585585585585583,0.604,0.6996996996996997,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7038,2008_002061,14,0.9540000000000001,0.5013333333333333,0.088,0.992,14,0.499,0.6053333333333333,0.302,0.7839999999999999,16,0.511,0.7986666666666666,0.262,0.3973333333333333,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6478,2008_002062,6,0.403,0.524024024024024,0.806,0.933933933933934,6,0.6910000000000001,0.12312312312312312,0.506,0.24624624624624625,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7632,2008_002064,2,0.499,0.6136363636363636,0.31,0.2914438502673797,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8520,2008_002066,19,0.468,0.6206896551724138,0.604,0.753315649867374,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8168,2008_002067,14,0.634,0.512,0.66,0.9706666666666667,7,0.522,0.7533333333333333,0.304,0.488,14,0.224,0.4973333333333333,0.448,0.9946666666666666,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
963,2008_002069,14,0.3,0.604,0.6,0.7866666666666666,14,0.676,0.5826666666666667,0.644,0.8293333333333333,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
